,Song,x,y,z,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
898,0899_ROSENROT - Rammstein,3.4908597,-13.26083,5.951817,0.755634,0.29884264,0.24382727,0.75581604,0.86337894,0.11458582,0.9966721,0.007715186,26.1129150390625
899,0900_Panic Attack - Dream Theater,-7.787856,-18.765636,-10.25793,0.24558218,0.8069923,0.14625067,0.8567288,0.8146458,0.22438641,0.99999636,0.00015565899,36.98762512207031
900,0901_Twilight Of The Thunder God - Amon Amarth,-0.37918118,-23.010155,-5.960075,0.32123384,0.5250936,0.08771336,0.9110062,0.7493154,0.23471004,1.0,7.059082e-08,39.05877685546875
901,0902_Check My Brain - Alice In Chains,-3.0065925,-15.306058,-11.402397,0.20560536,0.74280185,0.060383987,0.93915015,0.8852752,0.117036365,0.99998766,0.0017871693,36.62413024902344
902,0903_Redneck Stomp - Obituary,5.7484765,-19.316357,-6.722447,0.11076267,0.926595,0.32131526,0.67575413,0.65093166,0.31351185,0.9965015,0.0033585757,29.12838363647461
903,0904_Halo - Machine Head,-7.762267,-23.057083,-12.279371,0.061152395,0.9724428,0.18831736,0.81146467,0.7774872,0.18181974,0.95532024,0.07964165,39.13225173950195
904,0905_Revolution Is My Name - Pantera,-5.932969,-21.797667,-10.1467285,0.118149735,0.9005399,0.19373013,0.80685633,0.65858346,0.3113573,0.9872001,0.08516717,35.67826843261719
905,0906_Enemy of God - Kreator,-2.4197838,-19.1762,-12.730666,0.10257837,0.91874903,0.13990039,0.85996497,0.73503256,0.36149696,0.9998441,0.0048946086,33.89481735229492
906,0907_The Fight Song - Marilyn Manson,-7.899129,-15.354371,-12.867694,0.7468023,0.21463522,0.06841162,0.931686,0.96743274,0.06773772,1.0,1.8545012e-06,32.26063537597656
907,0908_Safe Home - Anthrax,-1.41861,-12.724097,-4.5990105,0.20200308,0.7914873,0.0915849,0.9077313,0.91635114,0.07415456,0.7738198,0.31871504,27.716163635253903
908,0909_Judith - A Perfect Circle,-8.7301235,-18.504261,-9.991941,0.27046156,0.77327603,0.15378578,0.84614474,0.9375563,0.06401064,0.95309085,0.0772089,32.271461486816406
909,0910_A Trigger Full of Promises - Walls of Jericho,-8.981735,-17.329147,-4.414205,0.37082407,0.6712184,0.12648354,0.8730203,0.8354871,0.3387788,0.9999739,0.0016227039,32.42382049560547
910,0911_Enjoy the Silence - cover version - Lacuna Coil,5.083999,-12.870541,4.7687106,0.3154369,0.6875845,0.78262264,0.21943657,0.90970916,0.06849982,0.9923129,0.012556509,21.41608619689941
911,0912_People = Shit - Slipknot,-7.8784895,-17.28463,-10.421366,0.243038,0.7428798,0.051062282,0.9487146,0.84636587,0.14031693,1.0,3.1377103e-06,39.625675201416016
912,0913_Rasputin - Turisas,-3.2968462,-13.059404,1.400322,0.86049813,0.1758821,0.19370122,0.806744,0.8191558,0.17959458,0.9969452,0.043636743,31.81747817993164
913,0914_99 - The Haunted,-6.508696,-22.550545,-12.428177,0.20779562,0.78527164,0.093666114,0.9057171,0.8571396,0.12778008,1.0,5.5762433e-07,38.085845947265625
914,0915_Here To Stay - Korn,-8.605974,-14.426802,-4.627302,0.3686533,0.714636,0.21160118,0.79039174,0.9025151,0.07345571,0.99996436,0.0009730117,31.27919578552246
915,0916_Only for the Weak - In Flames,-6.7542086,-14.155631,-1.4281821,0.42182425,0.5983136,0.10027155,0.90026236,0.8277547,0.15550448,1.0,4.937374e-06,40.718482971191406
916,0917_Just So You Know - American Head Charge,-0.4963322,-11.836798,5.2950854,0.67871267,0.3798283,0.16865341,0.83170116,0.98288345,0.015242073,0.99295855,0.01651672,23.73627281188965
917,0918_Blacklist - Exodus,-8.174026,-15.717784,-10.359706,0.38407615,0.6124657,0.119550884,0.88021266,0.9759975,0.017693397,1.0,5.01081e-05,31.18948173522949
918,0919_Misery's Crown - Dark Tranquillity,-4.348493,-22.014263,-11.007869,0.104164064,0.8923351,0.107947774,0.892654,0.695718,0.25782084,0.99977833,0.015921421,38.191802978515625
919,0920_Disciple - Slayer,-1.5192932,-23.040714,-13.603334,0.20255825,0.7611938,0.017162364,0.98243946,0.8009506,0.3458016,1.0,2.6492503e-07,40.75405883789063
920,0921_Back to the Primitive - Soulfly,-8.665015,-20.206385,-4.6726856,0.2574369,0.7827097,0.12282206,0.87693584,0.91714364,0.0656005,0.9999995,3.789443e-05,34.52126693725586
921,0922_Chelsea Smile - Bring Me The Horizon,-8.735575,-15.323563,-4.5979605,0.41753384,0.5842077,0.11898178,0.88040996,0.87929976,0.13030235,0.9999982,4.344366e-05,37.99922561645508
922,0923_More Than Meets The Eye - Testament,-8.486031,-16.66442,-10.144364,0.16982853,0.83902496,0.12964946,0.8698055,0.70498633,0.27510282,0.99931073,0.016304027,37.18174743652344
923,0924_Keelhauled - Alestorm,-1.969453,-20.278954,-12.334906,0.14101559,0.82742953,0.08570137,0.91301686,0.72711056,0.33791536,0.99999696,0.012218734,34.57386016845703
924,0925_Brave New World - 2015 Remaster - Iron Maiden,13.075802,-0.7934356,-6.902591,0.011658805,0.9896685,0.37171707,0.6303126,0.8006842,0.19794597,0.36641863,0.64918023,12.580820083618164
925,0926_St. Anger - Metallica,1.0240471,-9.04506,-3.7005885,0.09933301,0.89569986,0.11985775,0.8806592,0.92620486,0.080079325,0.8643319,0.17416576,22.156225204467773
926,0927_Linchpin - Fear Factory,-5.9379416,-16.349699,-8.711975,0.22461157,0.7927828,0.19522245,0.8049423,0.75127393,0.24406059,0.98370975,0.15240665,28.930395126342773
927,0928_AMERIKA - Rammstein,-5.329149,-9.958676,-10.082103,0.31603482,0.685088,0.15435508,0.84510756,0.9548618,0.048321266,0.9912023,0.023072109,26.07966041564941
928,0929_Are You Dead Yet? - Children Of Bodom,-8.497355,-15.203532,-3.225603,0.7102099,0.3015085,0.091341324,0.90758455,0.9037322,0.110754825,0.9999998,9.002467e-06,34.4400634765625
929,0930_Power Trip - Chimaira,-6.8043494,-20.254915,-6.905077,0.24213715,0.7258445,0.14124049,0.85834265,0.78936404,0.23726547,1.0,1.0656506e-05,36.33642578125
930,0931_Ghost Division - Sabaton,-8.524665,-24.783106,-9.361833,0.32430133,0.6829296,0.11411924,0.88551915,0.9439053,0.074230686,1.0,1.3122338e-05,37.153133392333984
931,0932_Laid to Rest - Lamb of God,-6.1561527,-17.63546,-5.41016,0.18871942,0.8094977,0.13334204,0.866446,0.9188895,0.09429964,0.99998796,0.0008022136,33.97679901123047
932,0933_Wishmaster - Nightwish,-10.022492,-13.075208,-8.099237,0.32542217,0.69241375,0.228541,0.7720734,0.94515216,0.06008622,0.99766934,0.04955177,28.088939666748047
933,0934_Love to Let You Down - Life Of Agony,-4.1126375,-13.20982,-8.32134,0.30557176,0.75620306,0.15506472,0.84487456,0.86711895,0.13911673,0.9735806,0.11251,28.87393569946289
934,0935_All Nightmare Long - Metallica,1.3908653,-11.7029295,-0.7100743,0.57404697,0.545202,0.2678554,0.73253626,0.7107407,0.2814208,0.99999315,0.00029480833,24.91802024841309
935,0936_Cloud Connected - In Flames,-1.9126476,-22.749142,-7.8714294,0.22316802,0.7225551,0.07919858,0.92139614,0.7698717,0.19210422,1.0,6.8333557e-06,40.163185119628906
936,0937_Carrion - Parkway Drive,-5.2479715,-18.737425,-12.388046,0.33370626,0.53141636,0.10583391,0.89271975,0.857835,0.1364735,0.9999978,0.00021798394,34.60866165161133
937,0938_Destroy Everything - Hatebreed,4.0505333,-20.190935,-1.4276376,0.11808942,0.8847782,0.051472813,0.9477642,0.96022457,0.03862083,1.0,1.8673263e-06,32.175559997558594
938,0939_Dig - Mudvayne,-8.957222,-12.303387,-7.4122095,0.37916878,0.61106634,0.11085588,0.88885456,0.9018697,0.081293285,1.0,1.3780558e-05,32.824440002441406
939,0940_The Day That Never Comes - Metallica,8.66423,-12.097344,6.5201073,0.59117585,0.52487224,0.17316948,0.8261784,0.6043293,0.36599013,0.52054703,0.49330205,20.16782760620117
940,0941_Primo Victoria - Sabaton,2.4783137,-19.161743,-0.5207576,0.25503373,0.777972,0.1411884,0.8589498,0.9761388,0.02352573,0.9999995,3.574758e-05,33.20804214477539
941,0942_The Sound Of Truth - As I Lay Dying,-4.918112,-20.928284,-11.013411,0.1827249,0.81001157,0.08067814,0.9198315,0.5387615,0.49798906,0.98146707,0.17717949,38.56999206542969
942,0943_Distortion Sleep - Soilwork,-11.777829,-15.987456,-3.6501472,0.32489815,0.665744,0.12653482,0.8732341,0.93538266,0.059038118,0.99991196,0.0007207804,33.664344787597656
943,0944_Feel So Numb - Rob Zombie,-11.080116,-9.456814,1.1576355,0.91301584,0.07008245,0.5326919,0.4689301,0.86720324,0.11214407,0.9999994,8.878114e-06,29.28693008422852
944,0945_Runnin' Wild - Airbourne,0.9411876,-18.654926,-3.7834315,0.45178246,0.53066933,0.15958534,0.84032035,0.9178147,0.081878185,0.9997324,0.01769563,31.569992065429688
945,0946_Clouds Over California - DevilDriver,-6.19708,-18.800898,-11.619197,0.18092851,0.77663267,0.10844951,0.8899706,0.6009919,0.3911674,0.9999954,4.423137e-05,36.57231140136719
946,0947_Hard Rock Hallelujah - Lordi,-6.898496,-15.510843,-14.755693,0.50937253,0.46982288,0.19580726,0.80366516,0.9424141,0.056581296,0.99999076,0.00043890346,31.54369735717773
947,0948_Lonely Day - System Of A Down,8.046279,-5.4162006,-9.09776,0.012507863,0.98906386,0.11005561,0.8894976,0.9666877,0.048892964,0.45885488,0.5378587,22.81825256347656
948,0949_I Don't Care (feat. Adam Gontier) - Apocalyptica,-2.3490932,-14.56974,-11.610318,0.105905496,0.8959706,0.094851404,0.90330184,0.96870834,0.029935287,0.96113497,0.15692675,30.66666603088379
949,0950_Left Behind - Slipknot,-4.7368007,-23.367352,-10.912878,0.077174954,0.93265224,0.052080147,0.947262,0.8733729,0.13062549,0.9996652,0.012553141,40.747100830078125
950,0951_Suicide Messiah - Black Label Society,-9.702485,-13.026082,-8.049584,0.3761188,0.6725569,0.13618904,0.86357117,0.93502134,0.06636605,0.9999972,0.000119663215,29.710750579833984
951,0952_Feuer frei! - Rammstein,-9.136025,-18.137934,-7.138844,0.38947618,0.65321875,0.17407331,0.8256615,0.89528286,0.09296801,0.9999997,2.3585188e-05,34.4447021484375
952,0953_Stabbing the Drama - Soilwork,-5.757422,-23.534966,-10.047849,0.17500515,0.8211772,0.10694327,0.8932846,0.79927975,0.15652874,0.9999998,4.9405884e-05,36.67285537719727
953,0954_Nemo - Nightwish,0.11098582,-15.391805,0.9241118,0.39881602,0.5627227,0.54824716,0.45460054,0.99847335,0.0018840908,0.9941943,0.026337128,27.383604049682617
954,0955_Duality - Slipknot,-6.619935,-17.719305,-11.602634,0.25302505,0.711281,0.12879336,0.86982906,0.70426714,0.33591357,0.9999999,2.148014e-05,33.695281982421875
955,0956_Bother - Stone Sour,16.014172,-0.27054563,-5.0516577,0.010807302,0.9911948,0.22274314,0.7774396,0.70380455,0.2890236,0.7846722,0.17787805,13.180201530456545
956,0957_Take A Look Around - Limp Bizkit,1.7985114,-11.252582,5.1764436,0.61438847,0.40194,0.1825998,0.81864697,0.98773605,0.011944961,0.9451065,0.07346538,17.176334381103516
957,0958_Stillborn - Black Label Society,-6.876011,4.6813536,-11.24512,0.70400655,0.29895607,0.19057196,0.8096677,0.90205944,0.10773026,0.99783164,0.028560074,24.877029418945312
958,0959_My Curse - Killswitch Engage,3.1717324,-16.955542,-2.1638396,0.25359476,0.72178185,0.24131477,0.758305,0.8537399,0.14256902,0.99998796,0.0022294726,30.6658935546875
959,0960_Stiff Upper Lip - AC_DC,7.4812016,-9.3133955,-9.244699,0.7498303,0.2804602,0.33898094,0.66312104,0.91993946,0.072476715,0.5969232,0.7545763,22.97679901123047
960,0961_New Disease - Spineshank,-3.9892836,-23.913954,-9.999994,0.20154403,0.7807245,0.066644534,0.9333536,0.93440276,0.06639885,1.0,2.1128795e-05,44.21113586425781
961,0962_Redneck - Lamb of God,2.748909,-18.694,-1.7085878,0.33654323,0.607883,0.11021225,0.8883906,0.8349376,0.16254982,1.0,3.3067237e-05,32.25676727294922
962,0963_Blood Brothers - 2015 Remaster - Iron Maiden,10.469343,-6.553312,-4.3541837,0.21001244,0.7283944,0.26206207,0.7317666,0.99253756,0.008791171,0.74893075,0.23581651,22.601701736450195
963,0964_Nemesis - Arch Enemy,-3.1394486,-21.167294,-7.9885964,0.15656091,0.8461763,0.07568228,0.92427874,0.8240501,0.23418412,0.9999971,0.00015763,38.17169189453125
964,0965_30_30-150 - Stone Sour,-0.13325849,-17.623903,-3.7819269,0.34039348,0.68681914,0.12073513,0.87905884,0.9827633,0.020597283,0.9999191,0.009353863,30.155452728271484
965,0966_This Is The New Shit - Marilyn Manson,-7.3688655,-10.671551,-14.066906,0.66163534,0.32368508,0.14165293,0.859042,0.8571597,0.105480686,0.9999805,0.00011364487,28.528228759765625
966,0967_Save Me - Damageplan,-3.1601224,-17.457159,-9.93839,0.23365748,0.7724476,0.1984483,0.8002081,0.5805842,0.4314755,0.99295837,0.030868374,30.77958297729492
967,0968_Halo - Soil,-5.995293,-19.711773,-8.209633,0.4852315,0.5332625,0.08059185,0.91805154,0.8980752,0.09609587,0.999998,6.2989435e-05,35.55452346801758
968,0969_Down from the Sky - Trivium,-6.788878,-21.197315,-12.20972,0.1504842,0.8305086,0.08879587,0.9119499,0.8823973,0.12467637,1.0,0.00017578865,34.8592414855957
969,0970_The Wicker Man - 2015 Remaster - Iron Maiden,-2.597471,-17.525978,-7.648925,0.2733625,0.67210656,0.23519614,0.7635119,0.9913797,0.014337322,0.9999723,0.0037428422,29.846094131469727
970,"0971_Too Much, Too Young, Too Fast - Airbourne",-0.97550255,-12.336276,-9.3123255,0.39097384,0.60722524,0.15382718,0.8455422,0.97551596,0.026155079,0.76313126,0.3458995,27.430007934570312
971,0972_Amaranth - Nightwish,-0.8374133,-15.855775,0.13217796,0.3476444,0.64497584,0.61071235,0.39100268,0.9917036,0.010323104,0.9152386,0.14609492,28.07115173339844
972,0973_Through The Fire And Flames - DragonForce,-3.9734535,-12.207466,-13.002051,0.29207587,0.6500457,0.12360092,0.8800024,0.76274204,0.37522724,0.9911472,0.035039324,37.58081817626953
973,0974_The End of Heartache - Killswitch Engage,-5.6614647,-11.769246,-11.5654545,0.3008889,0.69837904,0.30835974,0.69344276,0.79063857,0.22136319,0.9862418,0.10643002,31.99845314025879
974,0975_The Bleeding - Five Finger Death Punch,3.8524084,-10.482706,-0.5205103,0.3273775,0.73952913,0.2542371,0.74688965,0.95941496,0.042817503,0.76581496,0.23359758,24.498065948486328
975,0976_All I Need - Within Temptation,4.7155123,-17.14517,-13.860974,0.024314793,0.98080957,0.7725513,0.2263026,0.98103595,0.029298916,0.8351491,0.23360352,25.02861595153809
976,0977_Die MF Die - Dope,-9.090873,-11.456053,-6.7150674,0.56108546,0.5335892,0.16809848,0.8335109,0.8459216,0.13767797,0.9999978,9.444525e-05,31.8870849609375
977,0978_Hearts on Fire - HammerFall,-6.2190447,-13.252751,-13.761142,0.17573968,0.82503843,0.290817,0.7094982,0.9246926,0.06782749,0.9972004,0.019543683,28.494199752807617
978,0979_Nobody - Skindred,-7.576594,-6.6641364,-6.455724,0.62374574,0.3585591,0.14779918,0.8530973,0.9957129,0.003620812,0.9998744,0.0050175176,25.90487289428711
979,0980_The Only - Static-X,-3.4332466,-15.201816,-10.987128,0.27136013,0.7067707,0.057635527,0.9412874,0.9512084,0.071202844,0.99999475,7.84432e-05,36.01005554199219
980,0981_How Can I Live - Ill Niño,-5.1999736,-17.148592,-8.602992,0.14177294,0.8700969,0.13601358,0.86423564,0.7282379,0.25050157,0.9339896,0.10838995,33.453983306884766
981,0982_Chop Suey! - System Of A Down,-6.371545,-14.028064,-12.090999,0.41946146,0.5454966,0.15746029,0.84337854,0.8919757,0.08842089,0.95734817,0.047985177,27.3178653717041
982,0983_Angels - Within Temptation,5.2343035,-8.952894,-12.636877,0.13481858,0.85727733,0.6543514,0.34665424,0.9898721,0.013213222,0.72822624,0.29123995,23.727764129638672
983,0984_Poem - Taproot,-5.554264,-20.41072,-5.707354,0.15790811,0.8118029,0.06333167,0.9364238,0.92214423,0.083567254,0.9999976,0.0013584781,37.51121520996094
984,0985_Animal I Have Become - Three Days Grace,-0.18131532,-14.378736,-7.030024,0.24830627,0.72324294,0.12257526,0.8774097,0.9461243,0.059261113,0.9173899,0.14374372,28.993040084838867
985,0986_Happy? - Mudvayne,-3.466922,-15.413438,-9.050339,0.43830144,0.61667204,0.081263244,0.9183791,0.83166677,0.20958334,0.96665937,0.04493147,29.529003143310547
986,0987_Indestructible - Disturbed,2.4620035,-13.564814,-5.25345,0.39325845,0.68898815,0.15494038,0.84500563,0.9293656,0.07673201,0.99943554,0.021155274,32.38824462890625
987,0988_Psychosocial - Slipknot,-7.0394173,-16.07016,-11.501937,0.18347974,0.8226509,0.14692138,0.8525138,0.9094514,0.067894936,0.9999999,2.1927199e-05,31.954370498657227
988,0989_Bat Country - Avenged Sevenfold,-7.559045,-21.013424,-8.675383,0.41453668,0.57511264,0.1003195,0.8998253,0.98401874,0.020040574,0.99997914,0.0068542818,30.5576171875
989,0990_Awake - Godsmack,-4.138658,-11.130788,-2.896876,0.42991704,0.6353226,0.21671651,0.78367233,0.776811,0.21541904,0.9997657,0.0033610486,29.3503475189209
990,0991_You Wouldn't Know - HELLYEAH,-4.4210668,-23.797703,-11.033318,0.094842926,0.9117272,0.03873165,0.9615816,0.8708643,0.10717427,1.0,9.5676754e-05,42.10982131958008
991,0992_Stricken - Disturbed,-9.302881,-25.386278,-9.80681,0.31789386,0.74852294,0.13781306,0.8624803,0.9503975,0.057630826,0.99994135,0.0033827557,33.96906280517578
992,0993_Bad Company - Five Finger Death Punch,11.137388,-0.83588016,-4.855489,0.01897409,0.98256874,0.09939554,0.9006902,0.9927314,0.008628051,0.8705025,0.118228525,16.51972198486328
993,0994_Break - Three Days Grace,-5.074739,-18.683542,-15.386737,0.07838248,0.92383474,0.13365933,0.8660016,0.9412097,0.05740593,0.997352,0.017557723,32.209590911865234
994,0995_Before I Forget - Slipknot,-4.902815,-18.713871,-12.669148,0.31288227,0.5855302,0.053102605,0.94587183,0.84879684,0.15233205,1.0,2.5453153e-07,34.52436065673828
995,0996_Bodies - Drowning Pool,-4.6390944,-10.286654,-4.776759,0.5248393,0.53040683,0.2131154,0.78675807,0.861218,0.1409871,0.98709065,0.02396681,25.18561553955078
996,0997_Still Counting - Volbeat,0.35895368,-13.663992,-2.1320357,0.25628597,0.7634857,0.09120092,0.90709805,0.80434245,0.2183327,0.9959159,0.03127337,28.96829032897949
997,0998_B.Y.O.B. - System Of A Down,-5.8683596,-13.536031,-12.753526,0.3102511,0.681288,0.16674656,0.8337442,0.9889399,0.019781232,0.99981487,0.006858343,23.733179092407227
998,0999_Not The American Average - Asking Alexandria,1.1994036,-20.575998,-8.876699,0.2236171,0.70208055,0.1105546,0.88855976,0.9137247,0.079784766,0.9939836,0.040696457,32.75715255737305
999,1000_Boom - P.O.D.,-5.315375,-9.658175,-4.852489,0.5534299,0.5283294,0.1456342,0.85478926,0.98322034,0.021329666,0.9999957,5.5171146e-05,25.28151512145996
